name_eng_x,date_of_birth,url_x,name_new,name_kor,name_eng_y,url_y
Chan Yeol Yang,1997-05-25,https://www.baseball-reference.com/register/player.fcgi?id=yang--001cha,chan yeol yang,양찬열,Chan-Yul Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=14738
Chang Yeol Lee,1991-09-06,https://www.baseball-reference.com/register/player.fcgi?id=lee---013cha,chang yeol lee,이창열,Chang-Yul Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=11273
Cheong-soo Kim,1966-08-06,https://www.baseball-reference.com/register/player.fcgi?id=kim---000che,cheong soo kim,김청수,Chung-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1473
Chun Woong Lee,1988-10-20,https://www.baseball-reference.com/register/player.fcgi?id=lee---002chu,cheon woong lee,이천웅,Cheon-Woong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10935
Dae-su Byeon,1975-01-18,https://www.baseball-reference.com/register/player.fcgi?id=byeon-000dae,dae soo byeon,변대수,Dae-Soo Byun,https://statiz.sporki.com/player/?m=playerinfo&p_no=2008
Dae Sun Jeong,2004-11-16,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001dae,dae seon jeong,정대선,Dae-Seon Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=15443
Duck Gyoon Hwang,1983-04-28,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000deo,deok kyoon hwang,황덕균,Deok-Gyun Hwang,https://statiz.sporki.com/player/?m=playerinfo&p_no=11139
Deok-Yun Kim,1982-04-21,https://www.baseball-reference.com/register/player.fcgi?id=kim---000deo,deok yoon kim,김덕윤,Duk-Yoon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=2192
Deuk Yum Ka,1969-10-01,https://www.baseball-reference.com/register/player.fcgi?id=ka----000deu,deuk yeom ka,가득염,Deuk-Yeom Ka,https://statiz.sporki.com/player/?m=playerinfo&p_no=10123
Do Yun Kim,2002-06-28,https://www.baseball-reference.com/register/player.fcgi?id=kim---000doy,do yoon kim,김도윤,Do-Yoon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14768
Dong-geon Kim,1982-03-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---001don,dong keon kim,김동건,Dong-Kun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10088
Dong Kul Lee,1983-08-12,https://www.baseball-reference.com/register/player.fcgi?id=lee---003don,dong keol lee,이동걸,Dong-Geol Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10778
Dong Soo Park,1999-05-24,https://www.baseball-reference.com/register/player.fcgi?id=park--002don,dong soo park,박동수,Dong-Su Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=15112
Dong Su Choi,1971-09-11,https://www.baseball-reference.com/register/player.fcgi?id=choi--001don,dong soo choi,최동수,Dong-Soo Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10481
Dong-su Kim,1968-08-04,https://www.baseball-reference.com/register/player.fcgi?id=kim---021don,dong soo kim,김동수,Dong-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1622
Dong Yoon Chung,1997-10-22,https://www.baseball-reference.com/register/player.fcgi?id=chung-001don,dong yoon jeong,정동윤,Dong-Yun Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=12571
Eui Jun Sung,1989-12-17,https://www.baseball-reference.com/register/player.fcgi?id=seong-000ui-,eui joon seong,성의준,Ui-joon Seong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10943
Eui Yoon Jung,1986-07-25,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000ui-,eui yoon jeong,정의윤,Eui-Yun Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10655
Geuk-cheon Pang,1969-03-19,https://www.baseball-reference.com/register/player.fcgi?id=pang--000geu,geuk cheon pang,방극천,Geuk-Chun Bang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1852
Han Joon Yu,1981-07-01,https://www.baseball-reference.com/register/player.fcgi?id=yu----000han,han joon yoo,유한준,Han-Jun Yoo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10627
Han Gyeol Park,1994-12-24,https://www.baseball-reference.com/register/player.fcgi?id=park--002han,han kyeol park,박한결,Han-Kyul Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=11420
Ho Joon Lee,1976-02-08,https://www.baseball-reference.com/register/player.fcgi?id=lee---001ho-,ho joon lee,이호준,Ho-Jun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10101
Hoe-seon Jeong,1974-05-26,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hoe,hoi seon jeong,정회선,Hoi-Sun Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=2083
Whoi Yul Jeong,1968-10-09,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001hoe,hoi yeol jeong,정회열,Hoi-Yeol Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1496
Hong Bum Lee,1953-02-10,https://www.baseball-reference.com/register/player.fcgi?id=lee---000hon,hong beom lee,이홍범,Hong-Beom Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1048
Hu-seung Yang,1961-09-11,https://www.baseball-reference.com/register/player.fcgi?id=yang--000hu-,hoo seung yang,양후승,Hoo-Seung Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1244
Hwa-Jun Cha,1986-03-20,https://www.baseball-reference.com/register/player.fcgi?id=cha---000hwa,hwa joon cha,차화준,Hwa-Joon Cha,https://statiz.sporki.com/player/?m=playerinfo&p_no=10852
Hwa-seon Chi,1970-05-10,https://www.baseball-reference.com/register/player.fcgi?id=chi---001hwa,hwa seon ji,지화선,Hwa-Sun Ji,https://statiz.sporki.com/player/?m=playerinfo&p_no=1754
Hei Chun Lee,1979-03-12,https://www.baseball-reference.com/register/player.fcgi?id=lee---002hye,hye cheon lee,이혜천,Hye-Chun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10642
Hyeok Su Han,1970-10-11,https://www.baseball-reference.com/register/player.fcgi?id=han---000hye,hyeok soo han,한혁수,Hyuk-Soo Han,https://statiz.sporki.com/player/?m=playerinfo&p_no=1758
Hyeon Joon Kim,2002-10-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---019hye,hyeon joon kim,김현준,Hyun-Jun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14867
Hyeon Su Kim,2000-07-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hyu,hyeon soo kim,김현수,Hyun-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14162
Hyeong Bum Lee,1994-02-27,https://www.baseball-reference.com/register/player.fcgi?id=lee---001hyu,hyeong beom lee,이형범,Hyung-Beom Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=11159
Hyung Joon Sohn,1989-07-01,https://www.baseball-reference.com/register/player.fcgi?id=son---001hye,hyeong joon sohn,손형준,Hyeong-Jun Son,https://statiz.sporki.com/player/?m=playerinfo&p_no=10901
Hyi-su Park,1983-07-13,https://www.baseball-reference.com/register/player.fcgi?id=park--000hyi,hyi soo park,박희수,Hee-Soo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10135
Hyo-sun Pak,1977-04-27,https://www.baseball-reference.com/register/player.fcgi?id=pak---000hyo,hyo soon park,박효순,Hyo-Soon Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=2206
Ik-jun Lim,1988-03-15,https://www.baseball-reference.com/register/player.fcgi?id=lim---001ik-,ik joon lim,임익준,Ik-Joon Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10328
In-cheon Paek,1943-11-27,https://www.baseball-reference.com/register/player.fcgi?id=haku--000jin,in cheon baek,백인천,In-Chun Baek,https://statiz.sporki.com/player/?m=playerinfo&p_no=1017
Jae-cheon Pak,1957-10-10,https://www.baseball-reference.com/register/player.fcgi?id=pak---002jae,jae cheon park,박재천,Jae-Chun Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1073
Jae Gul Kim,1972-09-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---004jae,jae geol kim,김재걸,Jea-Gul Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10321
Jae June Bae,1994-11-24,https://www.baseball-reference.com/register/player.fcgi?id=bae---002jae,jae joon bae,배재준,Jae-Jun Bae,https://statiz.sporki.com/player/?m=playerinfo&p_no=12697
Jae Kuk Yoon,1975-05-05,https://www.baseball-reference.com/register/player.fcgi?id=yun---000jae,jae kook yoon,윤재국,Jae-Guk Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10117
Wang-Gi Lee,1986-05-28,https://www.baseball-reference.com/register/player.fcgi?id=lee---000wan,jae yool lee,이재율,Jae-Yul Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10740
Jae Yun Kim,1990-09-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jae,jae yoon kim,김재윤,Jae-Yoon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=11489
Jae-yun Shim,1975-08-24,https://www.baseball-reference.com/register/player.fcgi?id=shim--001jae,jae yoon shim,심재윤,Jae-Yoon Sim,https://statiz.sporki.com/player/?m=playerinfo&p_no=2074
Jang-Joon Kim,1982-05-11,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jan,jang joon kim,김장준,Jang-Jun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=2292
Jeong Hu Kim,1988-09-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---016gye,jeong hoo kim,김정후,Jung-Hoo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=13184
Jeong-hu Pak,1959-12-22,https://www.baseball-reference.com/register/player.fcgi?id=pak---002jeo,jeong hoo park,박정후,Jung-Hoo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1183
Geong-gyu Park,1983-04-17,https://www.baseball-reference.com/register/player.fcgi?id=park--001geo,jeong kyoo park,박정규,Jung-Kyu Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10052
Jeong-myeon Lim,1958-09-17,https://www.baseball-reference.com/register/player.fcgi?id=lim---000jeo,jeong myeon lim,임정면,Jung-Myun Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1092
Jeong-soo Jo,1969-05-02,https://www.baseball-reference.com/register/player.fcgi?id=jo----000jeo,jeong soo cho,조정수,Jung-Su Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=1558
Jung Soo Park,1996-01-29,https://www.baseball-reference.com/register/player.fcgi?id=park--006jeo,jeong soo park,박정수,Jung-Su Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=11300
Jeong Su Kim,1962-07-24,https://www.baseball-reference.com/register/player.fcgi?id=kim---017jeo,jeong soo kim,김정수,Jung-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1314
Jeong-sun Chang,1964-08-01,https://www.baseball-reference.com/register/player.fcgi?id=chang-002jeo,jeong soon jang,장정순,Jung-Soon Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1415
Jeong-yun Kim,1974-03-18,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jeo,jeong yoon kim,김정윤,Jung-Yoon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1799
Ji Su Jang,2000-05-25,https://www.baseball-reference.com/register/player.fcgi?id=jang--000ji-,ji soo jang,장지수,Ji-Soo Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=14178
Ji Yul Kim,1988-08-09,https://www.baseball-reference.com/register/player.fcgi?id=kim---000sa-,ji yeol kim,김지열,Ji-Yeol Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10551
Jin Soo Lim,1972-02-21,https://www.baseball-reference.com/register/player.fcgi?id=lim---000jin,jin soo lim,임진수,Jin-Su Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1523
Jong Bum Chae,1977-12-03,https://www.baseball-reference.com/register/player.fcgi?id=chae--000jon,jong beom chae,채종범,Jong-Beom Chae,https://statiz.sporki.com/player/?m=playerinfo&p_no=10039
Jong-gyeom Yu,1956-09-14,https://www.baseball-reference.com/register/player.fcgi?id=yu----000jon,jong kyeom yoo,유종겸,Jong-Kyum Yoo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1107
Jong-mu Pak,1975-03-03,https://www.baseball-reference.com/register/player.fcgi?id=pak---003jon,jong moo park,박종무,Jong-Moo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=1806
Jong-mun Kim,1964-11-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---011jon,jong moon kim,김종문,Jong-Moon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1287
Jong-yun Kim,1957-06-19,https://www.baseball-reference.com/register/player.fcgi?id=kim---015jon,jong yoon kim,김종윤,Jong-Yoon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=1065
Ju Hu Jeong,1995-06-26,https://www.baseball-reference.com/register/player.fcgi?id=jung--000da-,joo hoo jeong,정주후,Ju-Hoo Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=11337
Jun Bum Koo,1995-03-18,https://www.baseball-reference.com/register/player.fcgi?id=koo---000jun,joon beom koo,구준범,Jun-Beom Koo,https://statiz.sporki.com/player/?m=playerinfo&p_no=12645
Joon Heo,1981-07-20,https://www.baseball-reference.com/register/player.fcgi?id=heo---002jun,joon heo,허준,Jun Heo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10393
Joon-ho Jeon,1975-04-10,https://www.baseball-reference.com/register/player.fcgi?id=jun---000joo,joon ho jeon,전준호,Jun-Ho Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10153
Joon-Ho Lee,1987-09-07,https://www.baseball-reference.com/register/player.fcgi?id=lee---000joo,joon ho lee,이준호,Jun-Ho Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10703
Joon-hong Yeo,1976-04-05,https://www.baseball-reference.com/register/player.fcgi?id=yeo---000joo,joon hong yeo,여준홍,Jun-Hong Yeo,https://statiz.sporki.com/player/?m=playerinfo&p_no=1961
Jun Heok Huh,1990-09-30,https://www.baseball-reference.com/register/player.fcgi?id=ho----000jun,joon hyeok heo,허준혁,Jun-Hyeok Huh,https://statiz.sporki.com/player/?m=playerinfo&p_no=10305
Joon Hyuk Park,1999-08-30,https://www.baseball-reference.com/register/player.fcgi?id=park--005joo,joon hyeok park,박준혁,Jun-Hyeok Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=13232
Joon Hyoung Kim,2002-07-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---007joo,joon hyeong kim,김준형,Jun-hyoung Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14848
Joon-Hyeong Lee,1993-06-03,https://www.baseball-reference.com/register/player.fcgi?id=lee---001joo,joon hyeong lee,이준형,Jun-Hyeong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10903
Jun Hyeung Lim,2000-11-16,https://www.baseball-reference.com/register/player.fcgi?id=lim---001jun,joon hyeong lim,임준형,Jun-Hyung Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14142
Joon Hyeong Oh,1984-07-21,https://www.baseball-reference.com/register/player.fcgi?id=oh----000jun,joon hyeong oh,오준형,Jun-Hyeong Oh,https://statiz.sporki.com/player/?m=playerinfo&p_no=10059
Joon Lee,1977-07-17,https://www.baseball-reference.com/register/player.fcgi?id=lee---003joo,joon lee,이준,Jun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=2303
Joon Seo Park,1981-12-11,https://www.baseball-reference.com/register/player.fcgi?id=park--000jun,joon seo park,박준서,Jun-Seo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10242
Jun-suk Choi,1983-02-15,https://www.baseball-reference.com/register/player.fcgi?id=choi--000jun,joon seok choi,최준석,Jun-Seok Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10183
Joon Sung,1962-09-25,https://www.baseball-reference.com/register/player.fcgi?id=song--000jun,joon seong,성준,Jun Sung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1315
Joon-soon Han,1999-02-13,https://www.baseball-reference.com/register/player.fcgi?id=han---001joo,joon soo han,한준수,Jun-Soo Han,https://statiz.sporki.com/player/?m=playerinfo&p_no=13113
Joon Soo Lee,1988-06-17,https://www.baseball-reference.com/register/player.fcgi?id=lee---002joo,joon soo lee,이준수,Jun-Soo Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10931
Joon-woo Choi,1999-03-25,https://www.baseball-reference.com/register/player.fcgi?id=choi--001joo,joon woo choi,최준우,Jun-Woo Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=13128
Joon Woo Park,2005-05-27,https://www.baseball-reference.com/register/player.fcgi?id=park--007joo,joon woo park,박준우,Jun-woo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=16092
Jun Hyeok Jung,1994-04-01,https://www.baseball-reference.com/register/player.fcgi?id=jung--000joo,joon hyeok jeong,정준혁,Joon-Hyuk Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=13281
Jun-hyeok Yang,1969-05-26,https://www.baseball-reference.com/register/player.fcgi?id=yang--000jun,joon hyeok yang,양준혁,Joon-Hyuk Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10339
Jun Pyo Park,1992-06-26,https://www.baseball-reference.com/register/player.fcgi?id=park--001joo,joon pyo park,박준표,Joon-Pyo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=11070
Jun-seop Cha,1956-10-16,https://www.baseball-reference.com/register/player.fcgi?id=cha---000jun,joon seob cha,차준섭,Joon-Seop Cha,https://statiz.sporki.com/player/?m=playerinfo&p_no=1133
Jun Seob Im,1989-07-16,https://www.baseball-reference.com/register/player.fcgi?id=lim---000joo,joon seob lim,임준섭,Joon-Seop Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10795
Keon Kuk Kim,1988-02-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---016yon,keon kook kim,김건국,Keon-Guk Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=12944
Gi-seon Hwang,1958-06-02,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000gi-,ki seon hwang,황기선,Ki-Sun Hwang,https://statiz.sporki.com/player/?m=playerinfo&p_no=1192
Ki Soon Lee,2003-05-14,https://www.baseball-reference.com/register/player.fcgi?id=lee---000kis,ki soon lee,이기순,Gi-Sun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=15028
Ku Bum Jung,2000-06-16,https://www.baseball-reference.com/register/player.fcgi?id=jung--000kub,koo beom jeong,정구범,Ku-Beom Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=14595
Gun-cheol Song,1968-05-25,https://www.baseball-reference.com/register/player.fcgi?id=song--000gun,koon cheol seong,성군철,Kun-Chul Sung,https://statiz.sporki.com/player/?m=playerinfo&p_no=1444
Gun-no Lee,1961-02-27,https://www.baseball-reference.com/register/player.fcgi?id=lee---001gun,koon noh lee,이군노,Kun-Noh Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1302
Gun-ok Lee,1971-12-27,https://www.baseball-reference.com/register/player.fcgi?id=lee---000gun,koon ok lee,이군옥,Kun-Ok Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=1815
Kun Woo Park,1990-09-08,https://www.baseball-reference.com/register/player.fcgi?id=park--000geo,keon woo park,박건우,Geon-Woo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10189
Kun Woo Park,1998-06-03,https://www.baseball-reference.com/register/player.fcgi?id=park--002kun,keon woo park,박건우,Geon-Woo Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=14786
Gwang-cheon Hong,1972-06-22,https://www.baseball-reference.com/register/player.fcgi?id=hong--000gwa,kwang cheon hong,홍광천,Kwang-Chun Hong,https://statiz.sporki.com/player/?m=playerinfo&p_no=1946
Gwang-soo Ko,1963-07-19,https://www.baseball-reference.com/register/player.fcgi?id=ko----000gwa,kwang soo ko,고광수,Gwang-Su Ko,https://statiz.sporki.com/player/?m=playerinfo&p_no=1277
