stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
143,대구,2021-05-24,22.3,18.0,2343,27.5,1319,0.3,655,0.5,605,2.18,0.7,8.3,320,1459,5.7,340,1503,2.4,2044,320,10.2,21,1857,49.8,13.2,1000.7,1009.3,2400,1004.3,1448,1006.9,14.3,5.4,1200,3.41,18.25,,,,,,6.6,3.6,24.2,12.7,,,,,,,,,,4.7,6.8,,{비}0530-{비}{강도0}0600-0741. {박무}0645-0850. {박무}0920-1020. {황사}2305-{황사}{강도0}2400-,
143,대구,2021-05-25,18.0,13.1,0533,23.7,1330,0.0,,0.0,,0.43,0.0,13.0,270,1312,8.9,290,1600,3.1,2668,320,4.3,19,1858,43.5,8.5,1000.7,1010.7,2355,1004.0,1312,1007.0,14.3,8.2,1100,2.99,20.71,,,,,,4.1,2.0,20.3,7.2,,,,,,,,,,5.6,7.9,,-{황사}-{황사}{강도0}0300-{황사}{강도0}0600-{황사}{강도0}0900-{황사}{강도0}1200-1320. {비}0823-0835. {비}0945-0959.,
143,대구,2021-05-26,18.0,11.2,0533,24.3,1526,,,,,,,7.2,270,2134,3.5,230,2143,1.3,1124,160,4.8,26,1603,44.3,8.7,1003.1,1013.0,0921,1006.4,1739,1009.4,14.3,1.8,1100,2.81,16.65,,,,,,8.8,2.3,21.1,7.2,,,,,,,,,,3.8,5.4,,,
143,대구,2021-05-27,18.9,15.0,2356,25.5,1541,,,,,,,9.0,290,1550,6.6,270,1737,2.5,2190,290,9.2,28,1810,55.9,11.8,996.0,1006.8,0001,999.5,1509,1002.3,14.3,5.3,1500,2.19,15.89,,,,,,5.9,3.9,22.8,7.4,,,,,,,,,,4.0,5.8,,,
143,대구,2021-05-28,16.7,10.7,0522,28.8,1308,4.2,1444,11.7,1422,1.82,13.8,10.6,270,1327,7.0,290,1335,1.8,1582,140,10.7,25,1227,71.6,12.9,995.5,1006.3,0237,996.9,1327,1001.8,14.4,9.9,1200,3.47,21.16,,,,,,2.6,1.8,18.9,5.1,,,,,,,,,,4.3,6.2,,{비}1406-{비}{강도1}1500-1555.,
143,대구,2021-05-29,20.4,14.9,0449,26.3,1522,,,,,,,9.9,320,1242,6.7,290,1231,2.8,2437,290,8.8,28,1241,49.4,11.3,999.6,1009.2,2357,1001.8,0001,1005.9,14.4,11.1,1200,3.59,27.88,,,,,,3.9,3.1,21.7,10.5,,,,,,,,,,5.8,8.2,,,
143,대구,2021-05-30,20.6,13.3,0520,28.5,1541,,,,,,,7.7,110,1756,5.9,90,1759,1.7,1495,140,10.5,25,1116,56.5,12.8,1003.2,1011.2,2352,1006.9,1540,1009.5,14.4,11.5,1200,3.49,27.66,,,,,,2.6,2.1,25.3,8.3,,,,,,,,,,5.4,7.8,,,
143,대구,2021-05-31,20.7,15.5,0640,28.9,1446,0.5,558,1.1,508,3.82,1.9,7.0,140,1832,4.9,110,1831,2.2,1925,110,13.8,36,1439,67.1,15.8,1005.8,1014.7,2203,1009.9,1438,1012.0,14.4,6.6,1200,3.37,21.87,,,,,,5.9,5.3,25.1,15.2,,,,,,,,,,4.6,6.6,,{비}0056-0145. {비}0320-0355. {비}0420-{비}{강도0}0600-0615. {박무}0540-{박무}{강도0}0600-0615. {비}0635-0705.,
143,대구,2021-06-01,22.8,15.9,0426,29.7,1607,,,,,,,5.7,160,0200,4.0,140,0207,2.1,1833,140,13.1,26,1621,57.6,15.1,1008.1,1016.4,0808,1012.6,1639,1014.3,14.4,11.1,1200,3.07,25.97,,,,,,4.6,0.1,27.8,12.9,,,,,,,,,,4.9,7.1,,{박무}0435-{박무}{강도0}0600-0730.,
143,대구,2021-06-02,23.8,18.2,0440,30.2,1320,,,,,,,4.6,200,1753,3.1,140,1444,1.4,1250,140,12.3,27,1558,51.9,14.4,1006.9,1015.7,0800,1010.9,1724,1013.1,14.5,8.1,1100,3.22,22.15,,,,,,6.1,0.0,27.2,14.2,,,,,,,,,,4.6,6.6,,,
143,대구,2021-06-03,18.7,16.7,0505,19.9,0001,1.0,1301,2.9,2230,15.33,17.5,5.1,340,2045,4.0,140,0706,1.7,1501,140,16.6,65,0003,88.4,19.0,998.5,1012.1,0030,999.4,1912,1004.8,14.5,0.1,0700,0.65,5.87,,,,,,9.3,5.9,20.7,13.8,,,,,,,,,,1.5,2.1,,{비}0840-{비}{강도0}0900-{비}{강도0}1200-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도0}2400- {박무}0855-{박무}{강도0}0900-{박무}{강도0}1200-{박무}{강도1}1500-{박무}{강도0}1800-{박무}{강도0}2100-2335.,
143,대구,2021-06-04,21.3,17.1,0608,27.0,1550,0.6,329,1.9,234,3.58,3.8,6.9,290,1152,4.8,290,1159,2.7,2307,290,10.5,27,1550,53.9,12.9,995.5,1003.5,2300,999.8,0120,1001.7,14.5,12.6,1000,3.4,28.17,,,,,,6.4,3.9,23.3,14.5,,,,,,,,,,5.8,8.3,,-{비}-{비}{강도0}0300-0335.,
143,대구,2021-06-05,23.1,13.7,0507,30.4,1452,,,,,,,8.1,270,1352,5.6,290,1242,2.1,1772,270,11.8,32,1341,51.8,14.1,995.8,1003.9,2317,999.4,1543,1001.9,14.5,12.4,1200,3.32,26.08,,,,,,4.4,0.0,23.8,8.8,,,,,,,,,,5.7,8.2,,{연무}2150-{연무}{강도0}2400-,
143,대구,2021-06-06,23.9,18.2,0535,30.4,1609,0.2,,0.2,,0.5,0.2,6.2,340,1236,3.6,290,1449,1.3,1098,50,15.4,34,1726,62.1,17.6,1001.1,1011.5,2400,1003.9,0001,1007.2,14.5,10.0,1200,2.86,22.27,,,,,,3.5,1.5,26.0,14.7,,,,,,,,,,4.4,6.3,,{박무}0045-{박무}{강도0}0300-{박무}{강도0}0600-0810. -{연무}-0050. {연무}0805-{연무}{강도0}0900-0910. {소나기}1135-{소나기}{강도0}1200-1205.,
143,대구,2021-06-07,25.3,18.4,0447,31.4,1313,,,,,,,4.8,320,1220,3.4,340,1229,1.3,1155,340,14.9,29,1213,56.3,17.0,1007.2,1014.6,2143,1011.5,0001,1013.4,14.5,9.9,1200,3.2,24.61,,,,,,4.0,1.8,27.8,14.2,,,,,,,,,,5.0,7.2,,{박무}0410-0540.,
143,대구,2021-06-08,25.4,20.5,0534,33.2,1530,,,,,,,7.8,110,1715,5.6,140,1706,1.8,1590,140,14.6,26,1536,54.0,16.7,1009.0,1016.2,0808,1013.6,1557,1015.2,14.5,11.7,1200,3.38,26.65,,,,,,4.9,1.1,31.3,17.2,,,,,,,,,,6.2,8.9,,,
143,대구,2021-06-09,25.3,19.9,0514,32.7,1553,,,,,,,6.3,110,1731,4.7,110,1733,2.6,2241,140,13.4,25,1528,50.5,15.5,1009.4,1017.7,0820,1013.2,1702,1015.6,14.5,11.5,1200,3.36,27.06,,,,,,3.5,0.8,31.9,18.3,,,,,,,,,,6.3,9.0,,,
143,대구,2021-06-10,24.2,19.1,0421,30.5,1251,0.0,,0.0,,0.5,0.0,5.5,140,0254,4.0,140,0125,2.6,2221,140,14.6,33,1245,57.1,16.8,1007.2,1015.9,0043,1011.6,2359,1013.5,14.5,4.4,1100,3.2,19.34,,,,,,7.8,2.1,28.8,17.7,,,,,,,,,,4.1,5.9,,{박무}0525-{박무}{강도0}0600-0655. {연무}0830-0855. {비}2330-{비}{강도0}2400-,
143,대구,2021-06-11,22.1,20.1,0857,25.5,1700,0.7,852,2.0,811,10.92,5.5,7.2,200,0659,2.9,110,1225,1.4,1239,140,19.3,69,1706,84.8,22.4,1004.8,1012.8,2251,1009.7,0559,1011.0,14.6,0.3,1500,1.19,7.55,,,,,,8.0,6.5,24.1,19.7,,,,,,,,,,1.7,2.5,,-{비}-{비}{강도0}0300-{비}{강도0}0600-{비}{강도0}0900-1055. {박무}0750-{박무}{강도0}0900-1020.,
143,대구,2021-06-12,24.1,20.6,0419,28.0,1253,,,,,,,6.9,90,1257,4.9,110,1306,2.4,2062,140,19.0,54,1318,74.8,22.0,1005.6,1013.4,0716,1010.2,1742,1011.8,14.6,2.1,1200,2.33,19.25,,,,,,8.9,4.9,26.8,18.7,,,,,,,,,,4.0,5.7,,{박무}2140-{박무}{강도0}2400-,
143,대구,2021-06-13,25.4,21.6,0521,31.7,1430,0.1,,0.1,,0.75,0.1,8.1,90,1802,5.7,90,1811,2.2,1899,160,18.7,41,1419,69.0,21.7,1002.0,1011.3,0001,1005.0,1723,1008.2,14.6,9.3,1100,3.01,23.82,,,,,,7.0,6.3,30.6,20.4,,,,,,,,,,4.8,6.8,,{비}0205-0250. -{박무}-{박무}{강도0}0300-{박무}{강도0}0600-0650. {박무}0730-0830. {박무}2330-{박무}{강도0}2400-,
143,대구,2021-06-14,23.9,21.1,0229,28.0,1500,,,,,,,6.6,90,1901,4.8,110,1906,2.9,2520,140,17.6,49,1235,69.4,20.1,1000.4,1008.0,0548,1004.9,1726,1006.6,14.6,2.9,1400,2.55,17.04,,,,,,8.1,6.8,28.7,20.0,,,,,,,,,,3.9,5.6,,-{박무}-0030. {박무}0210-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0915.,
143,대구,2021-06-15,21.4,19.7,2353,23.9,1138,0.6,2112,1.1,2022,5.92,3.0,7.1,110,2348,4.9,110,2153,2.9,2480,110,16.9,60,1215,76.0,19.2,998.8,1007.0,0018,1003.9,1717,1005.1,14.6,0.0,1000,1.04,8.38,,,,,,9.8,4.4,23.5,18.9,,,,,,,,,,2.0,2.8,,{비}1210-1420. {비}1625-1630. {비}1905-{비}{강도0}2100-2245. {박무}1950-2045.,
143,대구,2021-06-16,20.4,17.9,0447,23.0,1513,0.1,,0.3,351,2.17,0.5,9.1,110,1121,6.4,110,1126,3.5,3021,110,15.4,59,1509,73.5,17.5,999.7,1008.2,2111,1003.8,0225,1005.9,14.6,0.3,1100,1.55,10.18,,,,,,9.5,8.1,21.7,17.6,,,,,,,,,,2.6,3.7,,{안개비}0015-0115. {비}0348-0458.,
143,대구,2021-06-17,20.0,18.3,0353,23.4,1553,0.1,,0.1,,1.22,0.1,5.8,140,1337,4.3,110,1340,2.5,2133,140,14.4,57,1355,70.6,16.4,1000.9,1008.8,0753,1005.7,1855,1007.2,14.6,1.0,1300,3.02,13.71,,,,,,9.5,7.4,24.0,18.1,,,,,,,,,,2.6,3.7,,{비}1852-1925. {비}2250-2330. {박무}2325-{박무}{강도0}2400-,
143,대구,2021-06-18,22.3,17.9,0506,26.7,1328,0.4,358,1.6,348,4.25,3.0,4.4,360,2117,3.0,270,1931,1.3,1085,340,17.1,52,1513,73.6,19.5,995.5,1005.7,0001,999.0,1742,1001.7,14.6,0.4,1300,2.18,11.6,,,,,,8.5,6.4,23.8,17.9,,,,,,,,,,2.9,4.2,,{비}0010-0025. {비}0220-{비}{강도0}0300-0510. -{박무}-{박무}{강도0}0300-{박무}{강도1}0600-{박무}{강도0}0900-{박무}{강도0}1200-1240. {비}0545-{비}{강도0}0600-0640. {비}0655-0710.,
143,대구,2021-06-19,25.3,19.6,0347,31.3,1501,,,,,,,6.1,320,1536,3.4,140,2117,1.8,1579,290,13.2,23,1756,51.1,15.4,994.6,1002.5,2304,998.9,1547,1000.7,14.6,13.0,1300,3.41,29.89,,,,,,3.9,2.8,30.0,16.2,,,,,,,,,,6.3,9.0,,,
143,대구,2021-06-20,25.9,18.1,0630,33.9,1358,,,,,,,6.5,290,1407,4.3,290,1409,2.0,1768,140,12.0,13,1400,47.1,14.3,995.4,1003.4,0741,999.6,1701,1001.5,14.6,11.4,1200,3.55,27.65,,,,,,4.0,1.5,31.8,15.0,,,,,,,,,,6.7,9.6,,{달코로나}2055-2210.,
143,대구,2021-06-21,23.9,19.4,2359,31.6,1450,,,,,,,9.6,110,1812,7.3,110,1729,3.1,2639,110,12.3,26,1326,50.9,14.4,998.3,1008.8,2338,1001.5,0200,1004.4,14.6,9.8,1100,3.46,25.93,,,,,,4.1,2.5,31.2,14.2,,,,,,,,,,6.5,9.3,,,
143,대구,2021-06-22,20.7,17.7,0349,26.5,1329,2.4,2342,3.4,2310,1.42,3.5,7.5,90,0018,5.5,110,0018,3.4,2964,140,14.3,45,1357,67.3,16.3,1003.7,1011.9,2348,1008.2,0215,1010.0,14.6,5.4,1200,3.41,19.29,,,,,,7.4,5.6,26.6,16.0,,,,,,,,,,3.9,5.5,,{소나기}1525-1535. {소나기}1725-1750. {소나기}2310-{소나기}{강도1}2400-,
143,대구,2021-06-23,20.4,17.6,0338,24.4,1409,0.2,,0.2,,0.42,0.2,7.4,110,1804,5.6,110,1657,3.4,2935,110,14.3,52,1412,68.9,16.3,1005.4,1013.1,2227,1010.2,1640,1011.7,14.6,2.5,1300,3.0,15.88,,,,,,9.0,7.9,23.0,17.3,,,,,,,,,,3.6,5.1,,-{소나기}-0025.,
143,대구,2021-06-24,23.0,18.9,0447,28.5,1422,,,,,,,4.3,90,0209,3.1,140,0344,1.8,1535,140,14.9,38,1623,62.0,17.0,1005.5,1013.4,0839,1009.5,1716,1011.7,14.6,3.2,1100,2.97,18.35,,,,,,7.5,5.3,27.0,18.9,,,,,,,,,,3.9,5.5,,,
143,대구,2021-06-25,23.5,18.6,0525,29.8,1312,4.0,1858,12.0,1839,2.33,14.7,10.3,110,1814,7.1,110,1822,1.5,1290,140,17.0,32,1251,70.6,19.6,1004.6,1012.7,0655,1008.0,1716,1010.8,14.6,6.3,1100,3.44,19.61,,,,,,4.5,2.5,27.9,15.7,,,,,,,,,,3.5,5.1,,{박무}0255-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도0}0900-0950. {소나기}1730-{소나기}{강도0}1800-1950. {박무}1845-{박무}{강도2}2100-{박무}{강도0}2400-,
143,대구,2021-06-26,22.8,20.1,0436,27.2,1324,0.3,719,0.9,838,4.08,2.0,4.0,140,2056,3.1,140,2057,1.3,1144,140,17.2,46,1500,72.9,19.8,1004.4,1012.4,0819,1009.2,1731,1010.7,14.6,1.8,1100,2.69,13.1,,,,,,8.5,5.3,24.0,19.8,,,,,,,,,,3.2,4.5,,-{박무}-0145. {박무}0305-{박무}{강도0}0600-{박무}{강도0}0900-1155. {비}0635-{비}{강도0}0900-1040. {연무}1150-{연무}{강도0}1200-1220.,
143,대구,2021-06-27,24.0,19.1,0527,29.9,1340,,,,,,,7.7,110,2144,5.6,110,1906,3.3,2875,110,15.9,35,1408,63.0,18.1,1001.6,1010.1,0001,1005.3,1744,1007.8,14.6,8.8,1100,3.43,25.32,,,,,,4.8,2.3,26.7,17.9,,,,,,,,,,5.6,8.0,,{박무}0140-{박무}{강도0}0300-{박무}{강도0}0600-0855. {연무}0850-{연무}{강도0}0900-0920.,
143,대구,2021-06-28,23.9,21.3,0159,28.0,1412,,,,,,,8.4,90,1546,5.6,90,1716,3.2,2755,110,16.5,45,1441,64.3,18.7,999.5,1007.6,0001,1003.6,1718,1005.7,14.6,6.6,1100,2.61,20.23,,,,,,6.1,4.1,27.9,20.4,,,,,,,,,,4.5,6.5,,,
143,대구,2021-06-29,24.6,20.3,0408,30.0,1523,0.5,2016,1.0,1945,1.2,1.0,6.8,110,1846,4.9,90,1921,1.9,1615,140,16.6,35,1444,64.0,19.0,999.8,1007.8,2304,1004.1,1643,1006.0,14.6,6.5,1300,3.11,23.01,,,,,,7.6,7.6,31.2,18.9,,,,,,,,,,4.8,6.8,,{박무}0350-0430. {박무}0620-0735. {소나기}1945-2057. {박무}2020-2030.,
143,대구,2021-06-30,24.4,21.7,2351,29.6,1452,0.0,,0.0,,0.08,0.0,7.4,140,1727,5.1,110,1734,2.3,1991,140,17.6,44,1445,67.0,20.1,1001.2,1008.9,1026,1006.0,1753,1007.3,14.6,2.0,1300,2.6,16.95,,,,,,7.1,4.4,29.3,20.5,,,,,,,,,,4.0,5.7,,{소나기}1724-1729.,
143,대구,2021-07-01,25.1,19.6,0536,32.4,1551,,,,,,,8.6,140,2247,6.3,140,2245,2.9,2510,140,14.8,22,1507,57.4,17.0,1001.0,1008.5,0204,1004.6,1658,1007.2,14.6,11.3,1200,3.44,26.16,,,,,,3.9,0.3,31.3,18.8,,,,,,,,,,6.5,9.2,,{박무}0330-{박무}{강도0}0600-0850.,
143,대구,2021-07-02,24.0,20.3,0514,28.8,1525,,,,,,,8.5,110,1810,6.4,140,1812,3.8,3324,140,17.8,50,1511,69.0,20.3,1003.6,1012.1,2331,1008.1,0008,1009.8,14.6,7.9,1300,3.28,22.51,,,,,,5.0,3.1,30.0,19.3,,,,,,,,,,5.2,7.5,,,
143,대구,2021-07-03,22.7,21.4,0238,24.8,0907,1.9,1455,5.2,1455,10.23,22.1,9.6,140,1258,6.7,110,1306,3.9,3401,110,18.6,64,1136,78.8,21.5,1002.1,1012.1,0001,1004.2,2338,1008.3,14.5,0.4,0800,1.15,7.35,,,,,,8.8,7.4,24.6,19.2,,,,,,,,,,2.0,2.9,,{비}0957-1005. {비}1224-{비}{강도0}1500-{비}{강도0}1800-1815. {박무}1440-{박무}{강도0}1500-1710. {비}1905-1925. {비}2005-{비}{강도0}2100-{비}{강도1}2400- {박무}2315-{박무}{강도0}2400-,
143,대구,2021-07-04,27.8,21.8,0001,32.4,1404,1.0,59,3.4,9,2.58,4.6,9.1,270,1029,5.9,270,1016,2.9,2488,270,19.8,43,1407,64.4,23.3,998.6,1009.2,2309,1000.8,0348,1004.6,14.5,8.3,1200,3.59,24.34,,,,,,7.9,4.1,28.6,21.8,,,,,,,,,,5.7,8.2,,-{박무}-0110. -{비}-0215. {비}0255-{비}{강도0}0300-0315.,
143,대구,2021-07-05,23.8,20.6,2226,27.2,1343,3.2,2155,8.3,2126,9.5,16.8,5.9,320,1408,4.2,270,1359,1.7,1509,340,18.7,55,1623,74.3,21.6,1003.8,1011.6,0943,1008.5,2356,1010.0,14.5,0.1,1300,1.31,9.1,,,,,,9.3,4.9,25.2,20.6,,,,,,,,,,1.8,2.6,,{비}1430-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-{비}{강도1}2400-,
143,대구,2021-07-06,22.6,20.6,0048,25.8,1319,1.2,45,2.8,1624,14.32,18.2,4.9,110,0008,3.6,140,0015,1.2,1045,290,20.8,75,1315,90.3,24.6,1001.8,1009.4,2353,1006.2,0553,1008.0,14.5,0.0,1300,1.15,6.49,,,,,,10.0,6.5,24.1,20.6,,,,,,,,,,1.2,1.7,,{박무}0030-{박무}{강도0}0300-0510. -{비}-{비}{강도0}0300-0504. {비}0605-0705. {박무}0610-0815. {비}0740-0805. {비}1215-1230. {비}1330-1350. {비}1405-{비}{강도0}1500-{비}{강도0}1800-{비}{강도0}2100-2120.,
143,대구,2021-07-07,24.2,22.6,0006,26.2,1537,5.6,757,15.4,746,11.27,39.7,3.3,90,1828,2.3,110,1308,0.7,634,140,23.2,87,1544,95.0,28.5,1001.7,1010.1,1119,1005.2,1827,1007.9,14.5,0.0,1400,0.85,4.89,,,,,,9.6,7.3,25.3,22.6,,,,,,,,,,1.2,1.7,,{박무}0050-{박무}{강도0}0300-{박무}{강도0}0600-{박무}{강도1}0900-1005. {비}0130-0155. {비}0710-{비}{강도1}0900-0958. {비}1017-{비}{강도1}1200-1435. {박무}1025-{박무}{강도0}1200-1305. {비}1455-{비}{강도0}1500-1550. {비}1555-{비}{강도1}1800-1845. {박무}1705-{박무}{강도0}1800-1845. {박무}1910-1950.,
143,대구,2021-07-08,24.9,22.5,0609,29.6,1255,3.7,437,9.0,355,5.4,14.9,7.6,290,0336,4.5,110,1835,2.0,1720,140,20.9,57,1256,80.1,24.8,999.6,1006.7,0001,1003.3,0323,1005.7,14.5,1.8,1100,3.2,14.7,,,,,,9.3,7.5,26.7,22.5,,,,,,,,,,2.8,4.0,,{비}0040-0155. {비}0330-{비}{강도1}0600-0625. {박무}0410-0510. {박무}0530-{박무}{강도0}0600-0610. {비}0645-0712. {비}1345-1355. {비}1540-1555. {비}1635-1657.,
143,대구,2021-07-09,24.7,22.1,0427,29.1,1700,5.8,1901,7.2,1820,3.75,15.7,6.5,340,2022,4.0,140,1612,2.0,1739,140,21.6,62,1822,84.0,25.7,999.5,1007.4,2342,1004.2,1720,1005.6,14.5,4.7,1400,2.47,17.29,,,,,,8.5,7.4,27.4,22.1,,,,,,,,,,3.4,4.9,,{비}0120-0215. {박무}0120-{박무}{강도0}0300-{박무}{강도0}0600-0855. {비}0310-0320. {비}0410-0440. {비}0750-0755. {비}0945-1035. {박무}0955-1025. {소나기}1820-1935.,
143,대구,2021-07-10,25.6,21.6,2346,32.6,1408,2.3,1854,2.5,1845,1.9,2.6,7.6,290,1752,4.6,340,1756,1.4,1202,140,20.7,43,1348,76.8,24.5,1002.1,,1856,1005.6,1657,1008.2,14.5,6.7,0900,2.4,19.53,,,,,,7.3,6.5,28.4,22.6,,,,,,,,,,3.9,5.6,,{박무}0415-0455. {박무}0530-{박무}{강도0}0600-0640. ]{우박}[(d 1.0)(NW 54)/의성군 비안면/ 다인면 일대/경북일보1600-1620. ]{우박}[(d 1.0)(NW 69)/상주시 중동면 일대/신아일보1730-1745. {소나기}1756-{소나기}{강도0}1800-1805. {소나기}1845-1955. {비}2230-2305.,
143,대구,2021-07-11,25.7,21.1,0438,33.8,1557,1.7,2035,3.5,2020,2.8,3.5,10.2,270,2022,5.9,320,2025,1.6,1379,320,20.3,41,1252,74.5,23.8,1004.4,1012.7,2036,1008.6,1551,1010.6,14.4,8.4,1100,3.21,22.83,,,,,,5.9,4.3,28.2,20.3,,,,,,,,,,4.8,6.8,,{박무}0525-{박무}{강도0}0600-0635. {소나기}1636-1744. {소나기}2020-{소나기}{강도0}2100-2150. {소나기}2205-2215.,
143,대구,2021-07-12,27.3,22.2,0131,34.1,1352,4.9,1910,5.4,1855,0.68,5.4,8.3,270,1855,5.0,270,1857,1.2,1062,270,20.8,42,1421,70.6,24.6,1004.3,1012.0,0541,1008.2,1737,1010.5,14.4,7.5,1200,3.19,21.72,,,,,,6.1,3.4,29.3,21.9,,,,,,,,,,4.3,6.1,,{비}0230-0240. {소나기}1855-1926.,
143,대구,2021-07-13,28.7,22.8,0347,34.3,1603,,,,,,,4.4,230,1942,2.7,180,2050,1.1,962,50,20.8,42,1503,64.8,24.7,1004.7,1012.2,2332,1009.2,1615,1010.8,14.4,8.2,1000,2.72,21.41,,,,,,5.6,2.6,30.7,21.7,,,,,,,,,,4.5,6.5,,,
143,대구,2021-07-14,29.9,24.7,0501,35.3,1602,,,,,,,4.2,290,0935,3.3,290,0939,1.1,971,340,20.8,33,1606,60.5,24.6,1006.5,1013.9,0717,1011.0,1610,1012.6,14.4,8.6,1300,3.16,22.62,,,,,,5.4,4.5,31.8,23.0,,,,,,,,,,4.9,7.0,,,
143,대구,2021-07-15,27.5,23.6,1631,33.9,1153,1.6,1556,3.2,1536,1.92,3.6,8.8,270,1337,6.0,290,1350,1.8,1531,110,21.4,43,1128,70.9,25.5,1008.7,1016.2,2241,1013.8,0001,1014.9,14.4,6.8,1100,3.43,17.82,,,,,,6.0,5.0,30.1,22.8,,,,,,,,,,3.6,5.2,,{소나기}1320-1410. {소나기}1535-1640.,
143,대구,2021-07-16,27.1,23.3,0311,31.9,1314,,,,,,,9.4,90,1651,6.5,110,1655,2.6,2283,110,20.2,44,1613,67.9,23.7,1008.8,1016.9,0658,1012.8,1553,1014.9,14.4,9.9,1300,3.27,21.84,,,,,,5.8,3.3,28.8,22.7,,,,,,,,,,5.0,7.1,,{박무}0420-{박무}{강도0}0600-0855.,
143,대구,2021-07-17,26.7,23.4,0432,30.4,1517,0.0,,0.0,,0.08,0.0,7.5,110,1429,5.4,110,1249,2.8,2412,140,19.5,49,1519,65.5,22.6,1006.7,1014.5,0001,1011.1,1656,1012.8,14.3,6.8,1400,3.01,21.38,,,,,,7.1,5.9,31.1,21.9,,,,,,,,,,5.0,7.1,,{소나기}0205-0210.,
143,대구,2021-07-18,26.7,22.9,0524,31.9,1232,0.2,,0.3,1714,1.5,0.3,6.8,90,1632,4.9,110,1605,2.1,1825,140,20.1,48,1402,68.0,23.5,1006.1,1013.5,2353,1010.3,1553,1012.2,14.3,6.1,1300,2.63,18.29,,,,,,6.6,4.1,30.9,21.0,,,,,,,,,,3.8,5.5,,{소나기}1645-{소나기}{강도0}1800-1815.,
143,대구,2021-07-19,27.2,23.8,0604,31.6,1613,0.2,,0.4,608,2.75,0.5,4.7,90,1736,3.3,110,1620,1.3,1105,140,20.7,47,1614,69.0,24.4,1007.5,1014.9,2307,1012.5,1710,1013.7,14.3,2.8,1300,2.6,17.0,,,,,,7.9,2.5,31.0,23.3,,,,,,,,,,3.7,5.3,,{비}0415-0545. {비}0605-0720.,
143,대구,2021-07-20,28.8,24.8,0543,33.9,1523,0.0,,0.0,,0.33,0.0,7.2,90,1644,4.9,110,1651,2.0,1755,140,20.0,36,1454,61.5,23.5,1008.4,1016.2,0806,1012.7,1732,1014.5,14.3,9.6,1000,2.99,22.77,,,,,,8.1,2.8,35.0,23.9,,,,,,,,,,5.2,7.4,,{비}0520-0540.,
143,대구,2021-07-21,27.5,23.4,0558,32.5,1313,,,,,,,8.2,140,1314,5.8,140,1822,2.9,2537,110,19.8,44,1357,64.0,23.0,1007.2,1014.7,0022,1011.7,1614,1013.4,14.2,8.5,1300,3.35,24.15,,,,,,7.3,0.5,33.2,20.9,,,,,,,,,,6.1,8.8,,,
143,대구,2021-07-22,28.0,24.3,0525,32.3,1328,,,,,,,8.7,110,1509,5.7,90,1516,3.2,2727,110,19.9,45,1414,62.4,23.3,1005.7,1013.7,0006,1010.3,1539,1011.8,14.2,8.9,1300,2.84,22.85,,,,,,7.6,2.5,33.6,21.6,,,,,,,,,,5.3,7.6,,,
143,대구,2021-07-23,27.8,23.7,0540,32.8,1453,,,,,,,6.8,90,1423,5.0,90,1501,2.6,2226,110,20.5,45,1453,65.9,24.1,1003.9,1011.8,0001,1008.4,1717,1010.0,14.2,8.0,1100,2.73,21.24,,,,,,7.1,1.6,32.9,21.7,,,,,,,,,,5.2,7.4,,,
143,대구,2021-07-24,28.1,24.3,0540,33.2,1541,,,,,,,7.3,110,1922,5.5,110,1938,3.0,2613,140,20.5,44,1538,64.5,24.1,1003.0,1010.6,0759,1007.2,1624,1009.1,14.2,7.0,1200,2.83,20.82,,,,,,8.1,1.3,34.1,22.1,,,,,,,,,,4.9,7.0,,{박무}0155-0205. {햇무리}0950-1320. {달무리}2230-,
143,대구,2021-07-25,28.0,23.7,0544,32.9,1431,,,,,,,7.9,110,1626,6.0,110,1729,2.4,2102,90,21.2,45,1310,68.4,25.2,1001.5,1009.2,0304,1005.7,1620,1007.6,14.1,7.3,1200,2.67,19.24,,,,,,7.1,3.5,33.9,20.9,,,,,,,,,,4.7,6.7,,0420.,
